"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","05.01.2021 07:00 - 05.01.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","70","2864","n/e","n/e","0","19","n/e","6","n/e","24"
"BZN|NO3","05.01.2021 08:00 - 05.01.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","70","2923","n/e","n/e","0","19","n/e","5","n/e","12"
"BZN|NO3","05.01.2021 09:00 - 05.01.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","2914","n/e","n/e","0","19","n/e","5","n/e","8"
"BZN|NO3","05.01.2021 10:00 - 05.01.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","70","2924","n/e","n/e","0","19","n/e","6","n/e","8"
"BZN|NO3","05.01.2021 11:00 - 05.01.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","2944","n/e","n/e","0","9","n/e","6","n/e","10"
"BZN|NO3","05.01.2021 12:00 - 05.01.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","70","2965","n/e","n/e","0","8","n/e","6","n/e","11"
"BZN|NO3","05.01.2021 13:00 - 05.01.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","70","2999","n/e","n/e","0","9","n/e","6","n/e","13"
"BZN|NO3","05.01.2021 14:00 - 05.01.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","70","3005","n/e","n/e","0","11","n/e","6","n/e","12"
"BZN|NO3","05.01.2021 15:00 - 05.01.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","3009","n/e","n/e","0","8","n/e","6","n/e","14"
"BZN|NO3","05.01.2021 16:00 - 05.01.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","3014","n/e","n/e","0","9","n/e","6","n/e","13"
"BZN|NO3","05.01.2021 17:00 - 05.01.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","69","2983","n/e","n/e","0","8","n/e","6","n/e","15"
"BZN|NO3","05.01.2021 18:00 - 05.01.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","2944","n/e","n/e","0","8","n/e","5","n/e","22"
"BZN|NO3","05.01.2021 19:00 - 05.01.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","67","2853","n/e","n/e","0","9","n/e","4","n/e","23"
"BZN|NO3","05.01.2021 20:00 - 05.01.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","67","2739","n/e","n/e","0","8","n/e","4","n/e","17"
"BZN|NO3","05.01.2021 21:00 - 05.01.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","62","2675","n/e","n/e","0","9","n/e","5","n/e","16"
"BZN|NO3","05.01.2021 22:00 - 05.01.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","60","2606","n/e","n/e","0","10","n/e","5","n/e","18"
"BZN|NO3","05.01.2021 23:00 - 06.01.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","53","2494","n/e","n/e","0","11","n/e","5","n/e","10"
"BZN|NO3","06.01.2021 00:00 - 06.01.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","53","2471","n/e","n/e","0","11","n/e","3","n/e","16"
"BZN|NO3","06.01.2021 01:00 - 06.01.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","52","2441","n/e","n/e","0","10","n/e","5","n/e","11"
"BZN|NO3","06.01.2021 02:00 - 06.01.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","52","2458","n/e","n/e","0","9","n/e","3","n/e","11"
"BZN|NO3","06.01.2021 03:00 - 06.01.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","52","2471","n/e","n/e","0","10","n/e","2","n/e","14"
"BZN|NO3","06.01.2021 04:00 - 06.01.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","52","2475","n/e","n/e","0","10","n/e","4","n/e","20"
"BZN|NO3","06.01.2021 05:00 - 06.01.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","56","2610","n/e","n/e","0","9","n/e","3","n/e","65"
"BZN|NO3","06.01.2021 06:00 - 06.01.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","62","2699","n/e","n/e","0","10","n/e","2","n/e","81"
"BZN|NO3","06.01.2021 07:00 - 06.01.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2876","n/e","n/e","0","10","n/e","5","n/e","111"
"BZN|NO3","06.01.2021 08:00 - 06.01.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","66","2944","n/e","n/e","0","9","n/e","3","n/e","130"
"BZN|NO3","06.01.2021 09:00 - 06.01.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2950","n/e","n/e","0","8","n/e","2","n/e","139"
"BZN|NO3","06.01.2021 10:00 - 06.01.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","66","2986","n/e","n/e","0","10","n/e","0","n/e","134"
"BZN|NO3","06.01.2021 11:00 - 06.01.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2983","n/e","n/e","0","8","n/e","0","n/e","142"
"BZN|NO3","06.01.2021 12:00 - 06.01.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2970","n/e","n/e","0","13","n/e","1","n/e","139"
"BZN|NO3","06.01.2021 13:00 - 06.01.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2993","n/e","n/e","0","9","n/e","2","n/e","133"
"BZN|NO3","06.01.2021 14:00 - 06.01.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2998","n/e","n/e","0","9","n/e","2","n/e","194"
"BZN|NO3","06.01.2021 15:00 - 06.01.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","67","2994","n/e","n/e","0","9","n/e","2","n/e","230"
"BZN|NO3","06.01.2021 16:00 - 06.01.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","67","2989","n/e","n/e","0","9","n/e","1","n/e","252"
"BZN|NO3","06.01.2021 17:00 - 06.01.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","67","2996","n/e","n/e","0","9","n/e","0","n/e","317"
"BZN|NO3","06.01.2021 18:00 - 06.01.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","66","2992","n/e","n/e","0","9","n/e","0","n/e","368"
"BZN|NO3","06.01.2021 19:00 - 06.01.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","65","2960","n/e","n/e","0","10","n/e","1","n/e","413"
"BZN|NO3","06.01.2021 20:00 - 06.01.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","65","2957","n/e","n/e","0","10","n/e","0","n/e","458"
"BZN|NO3","06.01.2021 21:00 - 06.01.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","61","2774","n/e","n/e","0","10","n/e","1","n/e","442"
"BZN|NO3","06.01.2021 22:00 - 06.01.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","57","2713","n/e","n/e","0","11","n/e","1","n/e","446"
"BZN|NO3","06.01.2021 23:00 - 07.01.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","179","","57","2724","n/e","n/e","0","9","n/e","5","n/e","482"
"BZN|NO3","07.01.2021 00:00 - 07.01.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","179","","58","2713","n/e","n/e","0","10","n/e","5","n/e","449"
"BZN|NO3","07.01.2021 01:00 - 07.01.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","55","2714","n/e","n/e","0","9","n/e","4","n/e","466"
"BZN|NO3","07.01.2021 02:00 - 07.01.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","54","2715","n/e","n/e","0","9","n/e","4","n/e","465"
"BZN|NO3","07.01.2021 03:00 - 07.01.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","56","2705","n/e","n/e","0","9","n/e","4","n/e","487"
"BZN|NO3","07.01.2021 04:00 - 07.01.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","59","2780","n/e","n/e","0","10","n/e","2","n/e","492"
"BZN|NO3","07.01.2021 05:00 - 07.01.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","59","2843","n/e","n/e","0","10","n/e","0","n/e","473"
"BZN|NO3","07.01.2021 06:00 - 07.01.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","64","2888","n/e","n/e","0","9","n/e","0","n/e","510"
"BZN|NO3","07.01.2021 07:00 - 07.01.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","66","2985","n/e","n/e","0","11","n/e","0","n/e","484"
"BZN|NO3","07.01.2021 08:00 - 07.01.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","66","2985","n/e","n/e","0","13","n/e","0","n/e","510"
"BZN|NO3","07.01.2021 09:00 - 07.01.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","69","2980","n/e","n/e","0","15","n/e","0","n/e","502"
"BZN|NO3","07.01.2021 10:00 - 07.01.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","3010","n/e","n/e","0","8","n/e","0","n/e","517"
"BZN|NO3","07.01.2021 11:00 - 07.01.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","3014","n/e","n/e","0","12","n/e","0","n/e","493"
"BZN|NO3","07.01.2021 12:00 - 07.01.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","69","3015","n/e","n/e","0","13","n/e","0","n/e","482"
"BZN|NO3","07.01.2021 13:00 - 07.01.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","69","3002","n/e","n/e","0","9","n/e","0","n/e","514"
"BZN|NO3","07.01.2021 14:00 - 07.01.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","69","2984","n/e","n/e","0","8","n/e","0","n/e","520"
"BZN|NO3","07.01.2021 15:00 - 07.01.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","67","2966","n/e","n/e","0","7","n/e","0","n/e","481"
"BZN|NO3","07.01.2021 16:00 - 07.01.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","186","","67","2973","n/e","n/e","0","9","n/e","0","n/e","472"
"BZN|NO3","07.01.2021 17:00 - 07.01.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","67","2984","n/e","n/e","0","8","n/e","0","n/e","441"
"BZN|NO3","07.01.2021 18:00 - 07.01.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","67","2985","n/e","n/e","0","9","n/e","0","n/e","385"
"BZN|NO3","07.01.2021 19:00 - 07.01.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","66","2970","n/e","n/e","0","8","n/e","0","n/e","389"
"BZN|NO3","07.01.2021 20:00 - 07.01.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","188","","65","2955","n/e","n/e","0","7","n/e","0","n/e","418"
"BZN|NO3","07.01.2021 21:00 - 07.01.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","65","2858","n/e","n/e","0","9","n/e","0","n/e","369"
"BZN|NO3","07.01.2021 22:00 - 07.01.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","184","","65","2848","n/e","n/e","0","9","n/e","0","n/e","341"
"BZN|NO3","07.01.2021 23:00 - 08.01.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","182","","61","2768","n/e","n/e","0","9","n/e","0","n/e","315"
"BZN|NO3","08.01.2021 00:00 - 08.01.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","60","2748","n/e","n/e","0","8","n/e","0","n/e","259"
"BZN|NO3","08.01.2021 01:00 - 08.01.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","60","2753","n/e","n/e","0","9","n/e","1","n/e","216"
"BZN|NO3","08.01.2021 02:00 - 08.01.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","188","","59","2757","n/e","n/e","0","9","n/e","2","n/e","156"
"BZN|NO3","08.01.2021 03:00 - 08.01.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","60","2763","n/e","n/e","0","8","n/e","1","n/e","116"
"BZN|NO3","08.01.2021 04:00 - 08.01.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","188","","63","2793","n/e","n/e","0","10","n/e","0","n/e","96"
"BZN|NO3","08.01.2021 05:00 - 08.01.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","178","","62","2828","n/e","n/e","0","9","n/e","0","n/e","104"
"BZN|NO3","08.01.2021 06:00 - 08.01.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","179","","63","2988","n/e","n/e","0","9","n/e","0","n/e","85"
"BZN|NO3","08.01.2021 07:00 - 08.01.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","164","","66","3058","n/e","n/e","0","10","n/e","0","n/e","69"
"BZN|NO3","08.01.2021 08:00 - 08.01.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","173","","66","3064","n/e","n/e","0","9","n/e","0","n/e","51"
"BZN|NO3","08.01.2021 09:00 - 08.01.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","179","","63","3048","n/e","n/e","0","9","n/e","0","n/e","57"
"BZN|NO3","08.01.2021 10:00 - 08.01.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","66","3049","n/e","n/e","0","9","n/e","0","n/e","42"
"BZN|NO3","08.01.2021 11:00 - 08.01.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","67","3035","n/e","n/e","0","8","n/e","0","n/e","40"
"BZN|NO3","08.01.2021 12:00 - 08.01.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","68","3028","n/e","n/e","0","8","n/e","0","n/e","52"
"BZN|NO3","08.01.2021 13:00 - 08.01.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","187","","54","3036","n/e","n/e","0","9","n/e","0","n/e","63"
"BZN|NO3","08.01.2021 14:00 - 08.01.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","51","3029","n/e","n/e","0","9","n/e","0","n/e","78"
"BZN|NO3","08.01.2021 15:00 - 08.01.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","53","3029","n/e","n/e","0","10","n/e","0","n/e","98"
"BZN|NO3","08.01.2021 16:00 - 08.01.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","52","3035","n/e","n/e","0","9","n/e","0","n/e","118"
"BZN|NO3","08.01.2021 17:00 - 08.01.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","55","3017","n/e","n/e","0","9","n/e","0","n/e","143"
"BZN|NO3","08.01.2021 18:00 - 08.01.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","52","2975","n/e","n/e","0","10","n/e","0","n/e","153"
"BZN|NO3","08.01.2021 19:00 - 08.01.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","50","2949","n/e","n/e","0","9","n/e","0","n/e","158"
"BZN|NO3","08.01.2021 20:00 - 08.01.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","52","2886","n/e","n/e","0","10","n/e","0","n/e","179"
"BZN|NO3","08.01.2021 21:00 - 08.01.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","46","2785","n/e","n/e","0","11","n/e","0","n/e","208"
"BZN|NO3","08.01.2021 22:00 - 08.01.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","46","2769","n/e","n/e","0","10","n/e","0","n/e","259"
"BZN|NO3","08.01.2021 23:00 - 09.01.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","191","","48","2782","n/e","n/e","0","10","n/e","3","n/e","327"
"BZN|NO3","09.01.2021 00:00 - 09.01.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","47","2774","n/e","n/e","0","10","n/e","4","n/e","394"
"BZN|NO3","09.01.2021 01:00 - 09.01.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","47","2768","n/e","n/e","0","11","n/e","1","n/e","431"
"BZN|NO3","09.01.2021 02:00 - 09.01.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","47","2768","n/e","n/e","0","13","n/e","0","n/e","467"
"BZN|NO3","09.01.2021 03:00 - 09.01.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","48","2760","n/e","n/e","0","13","n/e","0","n/e","503"
"BZN|NO3","09.01.2021 04:00 - 09.01.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","45","2708","n/e","n/e","0","14","n/e","4","n/e","566"
"BZN|NO3","09.01.2021 05:00 - 09.01.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","45","2685","n/e","n/e","0","13","n/e","2","n/e","636"
"BZN|NO3","09.01.2021 06:00 - 09.01.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","183","","45","2659","n/e","n/e","0","14","n/e","1","n/e","628"
"BZN|NO3","09.01.2021 07:00 - 09.01.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","49","2641","n/e","n/e","0","13","n/e","4","n/e","710"
"BZN|NO3","09.01.2021 08:00 - 09.01.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","180","","46","2641","n/e","n/e","0","13","n/e","3","n/e","793"
"BZN|NO3","09.01.2021 09:00 - 09.01.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","181","","47","2657","n/e","n/e","0","13","n/e","1","n/e","850"
"BZN|NO3","09.01.2021 10:00 - 09.01.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","46","2594","n/e","n/e","0","13","n/e","2","n/e","902"
"BZN|NO3","09.01.2021 11:00 - 09.01.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","44","2493","n/e","n/e","0","13","n/e","5","n/e","910"
"BZN|NO3","09.01.2021 12:00 - 09.01.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","43","2477","n/e","n/e","0","14","n/e","1","n/e","919"
"BZN|NO3","09.01.2021 13:00 - 09.01.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","170","","44","2436","n/e","n/e","0","17","n/e","3","n/e","908"
"BZN|NO3","09.01.2021 14:00 - 09.01.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","154","","44","2437","n/e","n/e","0","16","n/e","1","n/e","925"
"BZN|NO3","09.01.2021 15:00 - 09.01.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","46","2421","n/e","n/e","0","18","n/e","1","n/e","946"
"BZN|NO3","09.01.2021 16:00 - 09.01.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","46","2399","n/e","n/e","0","19","n/e","3","n/e","963"
"BZN|NO3","09.01.2021 17:00 - 09.01.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","47","2412","n/e","n/e","0","18","n/e","3","n/e","966"
"BZN|NO3","09.01.2021 18:00 - 09.01.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","46","2356","n/e","n/e","0","18","n/e","5","n/e","942"
"BZN|NO3","09.01.2021 19:00 - 09.01.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","100","","46","2193","n/e","n/e","0","16","n/e","0","n/e","1027"
"BZN|NO3","09.01.2021 20:00 - 09.01.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","81","","46","2104","n/e","n/e","0","17","n/e","0","n/e","931"
"BZN|NO3","09.01.2021 21:00 - 09.01.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","81","","46","2191","n/e","n/e","0","15","n/e","0","n/e","726"
"BZN|NO3","09.01.2021 22:00 - 09.01.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","81","","47","2187","n/e","n/e","0","14","n/e","0","n/e","617"
"BZN|NO3","09.01.2021 23:00 - 10.01.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","112","","45","2227","n/e","n/e","0","15","n/e","1","n/e","725"
"BZN|NO3","10.01.2021 00:00 - 10.01.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","184","","45","2251","n/e","n/e","0","14","n/e","1","n/e","791"
"BZN|NO3","10.01.2021 01:00 - 10.01.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","44","2188","n/e","n/e","0","15","n/e","3","n/e","814"
"BZN|NO3","10.01.2021 02:00 - 10.01.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","146","","44","2132","n/e","n/e","0","14","n/e","2","n/e","839"
"BZN|NO3","10.01.2021 03:00 - 10.01.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","44","2132","n/e","n/e","0","13","n/e","1","n/e","891"
"BZN|NO3","10.01.2021 04:00 - 10.01.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","45","2129","n/e","n/e","0","14","n/e","2","n/e","953"
"BZN|NO3","10.01.2021 05:00 - 10.01.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","45","2163","n/e","n/e","0","17","n/e","1","n/e","1007"
"BZN|NO3","10.01.2021 06:00 - 10.01.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","48","","45","2196","n/e","n/e","0","14","n/e","2","n/e","955"
"BZN|NO3","10.01.2021 07:00 - 10.01.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","46","2233","n/e","n/e","0","15","n/e","1","n/e","820"
"BZN|NO3","10.01.2021 08:00 - 10.01.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","47","2384","n/e","n/e","0","14","n/e","1","n/e","705"
"BZN|NO3","10.01.2021 09:00 - 10.01.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","47","2499","n/e","n/e","0","12","n/e","1","n/e","634"
"BZN|NO3","10.01.2021 10:00 - 10.01.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","51","2567","n/e","n/e","0","11","n/e","3","n/e","603"
"BZN|NO3","10.01.2021 11:00 - 10.01.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","51","2566","n/e","n/e","0","13","n/e","2","n/e","527"
"BZN|NO3","10.01.2021 12:00 - 10.01.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","189","","51","2595","n/e","n/e","0","13","n/e","0","n/e","476"
"BZN|NO3","10.01.2021 13:00 - 10.01.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","190","","52","2641","n/e","n/e","0","13","n/e","2","n/e","304"
